unixtime	low	high	open	close	volume	intervallStart_datetime	EMA_12	EMA_26	MACD	Signal_Line	Histogram	Histogram_Delta_Percentage	Histogram_Extrems	MFI
1514194200	12510.0	12657.01	12657.0	12510.19	14.001896149999945	2017-12-25 10:30:00	12473.3013738	12380.7170193	92.5843544562	64.5080257166	28.0763287397	-0.275379015585	Maximum	45.898405013840545
1514195100	12373.82	12510.19	12510.19	12373.83	11.777190059999974	2017-12-25 10:45:00	12457.9980855	12380.2068698	77.7912157599	67.1646637252	10.6265520346	-0.62151205262		38.97012721933396
1514196000	12373.82	12600.0	12373.83	12553.0	17.42312548999999	2017-12-25 11:00:00	12472.6137647	12393.0063609	79.6074037811	69.6532117364	9.95419204473	-0.0632716978868		44.942084631998554
1514196900	12552.99	12630.0	12553.0	12552.99	11.07057659999997	2017-12-25 11:15:00	12484.9793393	12404.8570008	80.1223385125	71.7470370916	8.37530142091	-0.158615648234		53.782093688054374
1514197800	12471.65	12671.77	12553.0	12575.01	9.177099379999973	2017-12-25 11:30:00	12498.8302102	12417.4609267	81.3692835185	73.671486377	7.69779714149	-0.0808931219758		48.55978652277706
1514198700	12570.0	12629.4	12575.01	12620.82	7.792013609999982	2017-12-25 11:45:00	12517.5978702	12432.5245618	85.0733084261	75.9518507868	9.12145763925	0.184943883503	Minimum	53.52247018904319
1514199600	12620.0	12690.0	12620.82	12637.21	10.988068079999973	2017-12-25 12:00:00	12535.9997363	12447.6864461	88.3132902377	78.424138677	9.88915156071	0.0841635133126		53.67556314928805
1514200500	12587.85	12637.21	12637.21	12622.28	10.31113065999998	2017-12-25 12:15:00	12549.273623	12460.6193019	88.654321113	80.4701751642	8.18414594884	-0.172411718174	Maximum	48.52740688952821
1514201400	12611.4	12800.0	12622.27	12800.0	22.793577170000052	2017-12-25 12:30:00	12587.8469118	12485.7586129	102.088298909	84.7937999131	17.2944989956	1.11317089207	Minimum	53.74610773880189
1514202300	12700.0	12850.0	12800.0	12776.31	20.316529689999975	2017-12-25 12:45:00	12616.8412331	12507.2809379	109.5602952	89.7470989704	19.8131962293	0.145635744313		61.72254272412553
1514203200	12752.1	12841.78	12779.39	12814.0	11.308529779999967	2017-12-25 13:00:00	12647.173351	12530.0008684	117.172482662	95.2321757087	21.9403069532	0.107358282798		64.57235852436366
1514204100	12813.99	12900.0	12814.0	12883.03	15.901012149999955	2017-12-25 13:15:00	12683.4589893	12556.1511744	127.307814917	101.64730355	25.6605113665	0.169560271932		65.02280549606708
1514205000	12867.0	12995.0	12883.05	12974.97	18.442743719999985	2017-12-25 13:30:00	12728.3068371	12587.1747911	141.132046001	109.54425204	31.5877939603	0.230988483008		65.10164126112885
1514205900	12930.01	13114.99	12974.93	13055.01	20.463027490000012	2017-12-25 13:45:00	12778.5688622	12621.8292511	156.73961114	118.98332386	37.75628728	0.195280915391		75.03414876728388
1514206800	12746.23	13055.01	13055.0	12750.0	17.666438329999995	2017-12-25 14:00:00	12774.1736526	12631.3233806	142.85027202	123.756713492	19.093558528	-0.494294595589	Maximum	71.91733268103684
1514207700	12700.0	12879.09	12750.01	12706.0	21.702753070000053	2017-12-25 14:15:00	12763.6853984	12636.854982	126.830416334	124.371454061	2.45896227291	-0.871215087051		70.51159112826437
1514208600	12600.01	12869.36	12705.99	12600.01	15.457036649999935	2017-12-25 14:30:00	12738.5045679	12634.1257241	104.378843743	120.372931997	-15.994088254	-7.5044057122		61.83712339071131
1514209500	12250.0	12732.08	12600.01	12364.52	20.10675487000005	2017-12-25 14:45:00	12680.9684805	12614.1549297	66.8135507594	109.66105575	-42.8475049903	-1.67895889468		54.33864412776809
1514210400	12153.85	12493.59	12364.53	12385.95	16.15508958999995	2017-12-25 15:00:00	12635.581022	12597.2508609	38.330161091	95.3948768179	-57.0647157269	-0.331809535698		52.2121870583913
1514211300	12222.0	12445.3	12385.54	12320.11	20.219668650000113	2017-12-25 15:15:00	12587.0470186	12576.7219082	10.3251103697	78.3809235283	-68.0558131585	-0.192607591077		46.76143477203753
1514212200	12226.49	12514.19	12320.1	12240.0	20.565890960000196	2017-12-25 15:30:00	12533.6551696	12551.7795446	-18.1243750713	59.0798638083	-77.2042388797	-0.134425338507		41.26602345822119
1514213100	12150.0	12305.67	12226.48	12209.98	17.153770009999974	2017-12-25 15:45:00	12483.8589896	12526.4610599	-42.6020702167	38.7434770033	-81.34554722	-0.0536409451143		39.78333536875175
1514214000	12114.36	12288.14	12209.29	12260.39	14.025332309999955	2017-12-25 16:00:00	12449.4791451	12506.7520925	-57.2729473794	19.5401921268	-76.8131395062	0.0557179571439	Minimum	34.83269196112769
1514214900	12260.38	12499.0	12260.39	12300.95	12.41392637999994	2017-12-25 16:15:00	12426.6285074	12491.507493	-64.8789856421	2.65635657301	-67.5353422151	0.120783987618		32.37093907342879
1514215800	12300.95	12438.88	12300.95	12436.29	9.657492369999943	2017-12-25 16:30:00	12428.1148909	12487.4173083	-59.3024174931	-9.73539824021	-49.5670192529	0.266058072306		30.009886964914656
1514216700	12373.77	12501.03	12436.29	12383.82	11.411650019999938	2017-12-25 16:45:00	12421.3002923	12479.7434337	-58.4431413935	-19.4769468709	-38.9661945226	0.213868513581		29.427495094089053
1514217600	12357.46	12498.0	12380.85	12495.8	11.778783919999936	2017-12-25 17:00:00	12432.7617858	12480.9328089	-48.1710231799	-25.2157621327	-22.9552610472	0.410892920685		27.925950490666807
1514218500	12495.8	12600.0	12495.8	12599.99	9.671856999999948	2017-12-25 17:15:00	12458.4892033	12489.7518601	-31.262656794	-26.4251410649	-4.83751572906	0.789263310092		25.606385389766103
1514219400	12400.0	12599.99	12599.99	12400.01	11.380866539999952	2017-12-25 17:30:00	12449.4924028	12483.1043149	-33.6119121122	-27.8624952744	-5.74941683784	-0.188506076228	Maximum	26.97473139511142
1514220300	12330.0	12480.59	12400.01	12450.36	9.356908739999973	2017-12-25 17:45:00	12449.6258793	12480.6788101	-31.0529308133	-28.5005823822	-2.5523484311	0.556068292995	Minimum	27.847464788878725
1514221200	12450.36	12523.81	12450.36	12500.0	7.723396329999972	2017-12-25 18:00:00	12457.375744	12482.1100094	-24.7342653419	-27.7473189741	3.01305363225	2.18050247197		34.362835745557774
1514222100	12500.0	12580.0	12500.0	12530.0	19.893102699999996	2017-12-25 18:15:00	12468.5487065	12485.6574161	-17.1087095982	-25.6195970989	8.51088750069	1.82467175811		39.87611881994613
1514223000	12400.0	12530.01	12530.0	12400.0	12.05603078999993	2017-12-25 18:30:00	12458.0027516	12479.3124223	-21.3096706584	-24.7576118108	3.44794115243	-0.594878777079	Maximum	39.891481049953555
1514223900	12364.0	12486.85	12400.01	12392.22	22.679327080000185	2017-12-25 18:45:00	12447.8823283	12472.8611318	-24.9788034473	-24.8018501381	-0.176953309193	-1.05132144122		40.740757456680356
1514224800	12389.87	12480.0	12392.09	12470.12	9.11636340999998	2017-12-25 19:00:00	12451.3035086	12472.658085	-21.3545763908	-24.1123953887	2.75781899786	16.5850094606	Minimum	52.14757999020568
1514225700	12399.11	12470.05	12470.02	12421.88	13.161383869999984	2017-12-25 19:15:00	12446.7768149	12468.8967453	-22.1199303905	-23.713902389	1.59397199853	-0.422017181053	Maximum	55.44764312596472
1514226600	12421.87	12555.7	12421.88	12555.69	7.339493229999982	2017-12-25 19:30:00	12463.5326896	12475.3258753	-11.7931857419	-21.3297590596	9.53657331767	4.98289890066	Minimum	64.17582050043393
1514227500	12435.08	12590.01	12555.7	12446.5	9.547872279999973	2017-12-25 19:45:00	12460.9122758	12473.1906253	-12.2783494989	-19.5194771475	7.2411276486	-0.240699210566	Maximum	58.4109830238705
1514228400	12410.0	12500.0	12446.5	12500.0	5.81144587999999	2017-12-25 20:00:00	12466.9257718	12475.1765049	-8.2507330748	-17.2657283329	9.01499525813	0.244971183441	Minimum	51.91215013490574
1514229300	12450.0	12499.0	12463.95	12498.99	8.591752989999973	2017-12-25 20:15:00	12471.85873	12476.9404675	-5.08173749385	-14.8289301651	9.74719267126	0.081219944345		50.780530803905016
1514230200	12433.88	12512.0	12498.99	12437.91	8.058691979999969	2017-12-25 20:30:00	12466.6358485	12474.0493218	-7.41347329232	-13.3458387906	5.93236549823	-0.391377015074	Maximum	44.48007782522063
1514231100	12429.97	12494.23	12441.97	12488.96	7.1532060599999845	2017-12-25 20:45:00	12470.0703333	12475.1538164	-5.0834831254	-11.6933676575	6.60988453213	0.114207230504	Minimum	43.14699797882932
1514232000	12410.0	12488.96	12488.96	12410.01	6.5093580899999886	2017-12-25 21:00:00	12460.830282	12470.3283486	-9.49806652025	-11.2543074301	1.75624090982	-0.734300818527	Maximum	43.88368537686104
1514232900	12409.0	12474.0	12410.01	12452.01	7.235413629999983	2017-12-25 21:15:00	12459.4733156	12468.9714338	-9.49811827953	-10.9030696	1.40495132043	-0.2000235773		49.76165329587575
1514233800	12410.91	12452.2	12452.01	12410.92	6.043519589999981	2017-12-25 21:30:00	12452.0035747	12464.6713276	-12.6677529253	-11.256006265	-1.4117466603	-2.00483670841		44.04755691667403
1514234700	12251.02	12410.92	12410.92	12266.98	14.789670689999967	2017-12-25 21:45:00	12423.5384094	12450.0275256	-26.4891162185	-14.3026282557	-12.1864879628	-7.63220597961		39.169255440250865
1514235600	12200.0	12399.0	12265.94	12394.34	12.74812233999998	2017-12-25 22:00:00	12419.0463464	12445.9025237	-26.8561773032	-16.8133380652	-10.042839238	0.175903732996	Minimum	51.30706386632269
1514236500	12240.01	12399.0	12398.0	12298.09	8.822189919999975	2017-12-25 22:15:00	12400.4376777	12434.9534479	-34.5157701497	-20.3538244821	-14.1619456675	-0.410153576285	Maximum	51.09339321737603
1514237400	12250.0	12349.98	12298.08	12289.9	5.421620759999992	2017-12-25 22:30:00	12383.4318811	12424.208748	-40.7768668795	-24.4384329616	-16.3384339179	-0.153685680021		38.64093883474951
1514238300	12250.0	12325.0	12289.89	12255.57	7.011472249999974	2017-12-25 22:45:00	12363.7608225	12411.7169889	-47.9561664042	-29.1419796501	-18.8141867541	-0.151529384557		39.84281966031881
1514239200	12255.56	12300.0	12255.57	12273.16	10.30505191999998	2017-12-25 23:00:00	12349.8222344	12401.4535083	-51.6312738221	-33.6398384845	-17.9914353376	0.0437303736403	Minimum	30.543526818879982
1514240100	12214.01	12298.97	12273.16	12222.42	6.726576799999982	2017-12-25 23:15:00	12330.2218907	12388.1917669	-57.9698762285	-38.5058460333	-19.4640301952	-0.0818497707351	Maximum	29.81886965426105
1514241000	12205.0	12320.46	12221.28	12262.16	9.435349629999985	2017-12-25 23:30:00	12319.7508306	12378.8560805	-59.1052498947	-42.6257268056	-16.4795230891	0.153334488086	Minimum	36.37133635093328
1514241900	12260.0	12319.0	12260.88	12310.0	7.867891729999981	2017-12-25 23:45:00	12318.2507028	12373.7556301	-55.5049272697	-45.2015668984	-10.3033603713	0.374778000821		38.24499402235554
1514242800	12309.08	12449.97	12309.08	12324.0	8.638052299999988	2017-12-26 00:00:00	12319.1352101	12370.0700278	-50.9348177798	-46.3482170747	-4.58660070512	0.55484419259		45.157618052119325
1514243700	12320.0	12377.0	12324.0	12347.98	6.773203209999983	2017-12-26 00:15:00	12323.57287	12368.4337295	-44.8608594298	-46.0507455457	1.18988611588	1.25942657589		38.102316658247176
1514244600	12301.81	12374.5	12347.98	12348.94	6.7724335799999915	2017-12-26 00:30:00	12327.4755054	12366.9897495	-39.5142440909	-44.7434452547	5.22920116384	3.39470726992		38.24784221673846
1514245500	12301.0	12348.94	12348.93	12306.01	5.186855139999991	2017-12-26 00:45:00	12324.17312	12362.472731	-38.299611058	-43.4546784154	5.15506735744	-0.0141768893722	Maximum	32.638353221011315
1514246400	12285.75	12342.0	12306.01	12341.98	4.761468519999993	2017-12-26 01:00:00	12326.91264	12360.954751	-34.0421109773	-41.5721649278	7.53005395044	0.460709129159	Minimum	37.68599340534365
1514247300	12341.98	12399.0	12341.98	12370.01	4.281348039999995	2017-12-26 01:15:00	12333.5430031	12361.6255101	-28.0825070854	-38.8742333593	10.7917262739	0.433153911638		42.2585105028903
1514248200	12305.92	12371.78	12370.01	12307.09	3.607149809999999	2017-12-26 01:30:00	12329.4733103	12357.5858427	-28.1125324454	-36.7218931765	8.60936073111	-0.202225805901	Maximum	32.370156408197616
1514249100	12290.5	12320.01	12307.09	12290.5	6.780168559999996	2017-12-26 01:45:00	12323.4774164	12352.616521	-29.1391046512	-35.2053354715	6.06623082027	-0.295391259615		35.47126253961895
1514250000	12248.53	12290.5	12290.5	12277.74	3.899227039999997	2017-12-26 02:00:00	12316.4408908	12347.0701121	-30.6292212836	-34.2901126339	3.66089135027	-0.396513014632		36.24828479931827
1514250900	12199.21	12277.74	12277.74	12199.21	9.331611039999991	2017-12-26 02:15:00	12298.4053691	12336.1175112	-37.7121420494	-34.974518517	-2.7376235324	-1.74780245314		36.85043218192013
1514251800	12182.69	12274.39	12199.0	12260.07	3.954535449999998	2017-12-26 02:30:00	12292.50762	12330.4843622	-37.9767421701	-35.5749632476	-2.40177892253	0.122677426569	Minimum	45.79046967132073
1514252700	12199.5	12260.39	12260.39	12212.75	3.3257787799999976	2017-12-26 02:45:00	12280.237217	12321.7632983	-41.5260813853	-36.7651868752	-4.76089451017	-0.98223677688	Maximum	49.09432294811758
1514253600	12164.0	12240.0	12212.75	12193.7	3.9934887199999958	2017-12-26 03:00:00	12266.923799	12312.2771281	-45.3533291307	-38.4828153263	-6.87051380445	-0.443114059716		43.148213814318765
1514254500	12159.48	12190.96	12163.48	12190.94	2.56334805	2017-12-26 03:15:00	12255.2339837	12303.2891927	-48.0552089412	-40.3972940493	-7.6579148919	-0.114605851886		34.23525260654178
1514255400	12179.03	12190.95	12190.93	12190.95	2.3199050300000006	2017-12-26 03:30:00	12245.3441401	12294.967771	-49.623630913	-42.242561422	-7.38106949097	0.0361515379635	Minimum	29.4912249846019
1514256300	12159.0	12190.95	12190.95	12159.01	2.9112210100000007	2017-12-26 03:45:00	12232.0619647	12284.896825	-52.8348603107	-44.3610211997	-8.47383911094	-0.148050309147	Maximum	32.2811293802816
1514257200	12114.0	12190.95	12159.01	12187.1	1.1624997700000004	2017-12-26 04:00:00	12225.1447393	12277.6526157	-52.507876388	-45.9903922374	-6.51748415058	0.230869967526	Minimum	34.27219101604739
1514258100	12176.91	12187.1	12187.09	12187.09	2.657580369999998	2017-12-26 04:15:00	12219.2901641	12270.9442738	-51.654109766	-47.1231357431	-4.53097402292	0.304797078407		39.599588111500765
1514259000	12151.44	12445.33	12187.08	12427.62	9.36037054	2017-12-26 04:30:00	12251.3409081	12282.5498832	-31.2089751219	-43.9403036189	12.731328497	3.80984363022		36.80292085391945
1514259900	12427.62	12663.0	12427.62	12659.5	14.288925229999995	2017-12-26 04:45:00	12314.1346145	12310.4721141	3.66250045542	-34.419742804	38.0822432594	1.99122305017		41.67392179312066
1514260800	12514.99	12690.0	12663.0	12690.0	6.1927244199999985	2017-12-26 05:00:00	12371.9600584	12338.5852908	33.3747676404	-20.8608407151	54.2356083555	0.424170524464		56.36059390830497
1514261700	12667.44	12840.89	12690.0	12714.55	13.926868429999983	2017-12-26 05:15:00	12424.6662033	12366.4345285	58.231674778	-5.04233761649	63.2740123945	0.1666507358		62.952325974288556
1514262600	12670.74	12890.0	12722.06	12752.96	11.156308339999976	2017-12-26 05:30:00	12475.1729412	12395.0660449	80.1068963272	11.9875091722	68.1193871549	0.0765776434434		74.86991336448119
1514263500	12710.0	12858.0	12752.49	12800.25	10.428925899999985	2017-12-26 05:45:00	12525.1847964	12425.0796712	100.105125218	29.6110323814	70.4940928366	0.0348609372588		81.46122673384967
1514264400	12800.24	12999.01	12800.25	12999.01	30.225510000000003	2017-12-26 06:00:00	12598.0809816	12467.5930289	130.487952694	49.786416444	80.7015362502	0.144798564005		81.7846694057772
1514265300	12636.12	13071.02	12999.48	12880.98	29.40859039999995	2017-12-26 06:15:00	12641.6039075	12498.214286	143.389621484	68.5070574519	74.8825640319	-0.0721048506475	Maximum	62.4474641968763
1514266200	12800.0	12999.26	12880.97	12817.56	10.489105749999988	2017-12-26 06:30:00	12668.6740756	12521.8695241	146.804551487	84.166556259	62.6379952282	-0.163516954339		71.82161412284088
1514267100	12817.54	12983.69	12817.56	12900.0	21.415506130000047	2017-12-26 06:45:00	12704.2626793	12549.879189	154.383490362	98.2099430796	56.1735472823	-0.103203302123		75.72208717388528
1514268000	12900.0	12981.77	12900.01	12963.7	5.361655589999995	2017-12-26 07:00:00	12744.1761133	12580.5325824	163.643530901	111.296660644	52.3468702568	-0.068122402993		78.53158884857723
1514268900	12933.0	12981.77	12963.68	12979.75	7.73032301	2017-12-26 07:15:00	12780.4182497	12610.104243	170.314006754	123.100129866	47.2138768881	-0.0980573116115		80.25057452990593
1514269800	12979.75	13099.0	12979.75	13044.99	13.542520769999992	2017-12-26 07:30:00	12821.1215959	12642.3180027	178.803593172	134.240822527	44.5627706448	-0.0561509966579		82.41947275319208
1514270700	13024.8	13100.0	13039.99	13087.46	13.143651119999983	2017-12-26 07:45:00	12862.096735	12675.291484	186.805250984	144.753708218	42.0515427659	-0.0563525975281		83.61661541401511
1514271600	13040.0	13100.0	13087.47	13040.01	13.967832549999981	2017-12-26 08:00:00	12889.4680065	12702.3076704	187.160336154	153.235033806	33.9253023484	-0.193244763046		77.71822419114727
1514272500	12949.0	13049.99	13040.01	12956.7	23.13922728999999	2017-12-26 08:15:00	12899.8113901	12721.1515466	178.659843496	158.319995744	20.3398477523	-0.400451982907		71.25617077709998
1514273400	12933.2	13015.0	12956.7	12976.51	13.070623539999984	2017-12-26 08:30:00	12911.6111763	12740.0669876	171.544188639	160.964834323	10.5793543159	-0.47987052584		61.45922579746256
1514274300	12970.74	13015.78	12976.5	12977.36	14.509049089999973	2017-12-26 08:45:00	12921.7263799	12757.6442478	164.082132113	161.588293881	2.49383823256	-0.764273115533		62.71490732657025
1514275200	12955.35	13020.0	12981.74	12973.43	18.23556401999998	2017-12-26 09:00:00	12929.680783	12773.6283776	156.05240541	160.481116187	-4.42871077664	-2.77586128836		56.16707059689535
1514276100	12850.42	12980.0	12965.23	12881.08	12.074981089999973	2017-12-26 09:15:00	12922.2037395	12781.587757	140.615982433	156.508089436	-15.8921070032	-2.5884273787		49.450296909482276
1514277000	12830.88	12881.08	12881.08	12835.01	15.864196219999952	2017-12-26 09:30:00	12908.789318	12785.5449602	123.244357793	149.855343107	-26.6109853143	-0.674478110982		44.522832549739846
1514277900	12700.0	12874.39	12842.91	12731.46	20.768416790000032	2017-12-26 09:45:00	12881.5078845	12781.5386669	99.9692176018	139.878118006	-39.9089004043	-0.499715246653		47.556939128425384
1514278800	12681.65	12780.83	12737.56	12720.01	14.094194989999952	2017-12-26 10:00:00	12856.6620561	12776.9809878	79.6810682487	127.838708055	-48.157639806	-0.206689217646		35.22752963225322
1514279700	12720.0	12839.58	12720.01	12805.26	19.130213909999988	2017-12-26 10:15:00	12848.7540475	12779.0757295	69.6783179777	116.206630039	-46.5283120615	0.033833214231	Minimum	36.30129973200421
1514280600	12805.29	12971.0	12805.29	12971.0	13.710026159999973	2017-12-26 10:30:00	12867.5611171	12793.2923421	74.2687749679	107.819059025	-33.5502840571	0.278927548185		35.53953639800139
1514281500	12950.05	13041.97	12971.0	12999.99	19.86976699	2017-12-26 10:45:00	12887.9347914	12808.6032797	79.3315116416	102.121549548	-22.7900379067	0.320719971611		38.060818017113824
1514282400	12970.0	13049.0	12999.99	12970.0	16.903833099999982	2017-12-26 11:00:00	12900.5602081	12820.5585924	80.0016157404	97.6975627867	-17.6959470464	0.223522702386		32.5503201942974
1514283300	12960.9	13000.0	12969.98	12963.0	12.298600479999957	2017-12-26 11:15:00	12910.1663299	12831.1098077	79.0565221911	93.9693546676	-14.9128324765	0.157274123989		26.095517591964082
1514284200	12962.48	13034.32	12962.48	13034.0	12.003266789999966	2017-12-26 11:30:00	12929.2176638	12846.1387109	83.0789529181	91.7912743177	-8.71232139956	0.415783593539		31.629483214030003
1514285100	12960.0	13034.0	13034.0	12996.0	11.554211669999967	2017-12-26 11:45:00	12939.4918694	12857.2395471	82.2523222579	89.8834839058	-7.63116164783	0.12409548525		31.914370221398585
1514286000	12911.76	12996.0	12996.0	12929.2	10.16512026999997	2017-12-26 12:00:00	12937.9085048	12862.569951	75.3385538232	86.9744978892	-11.6359440661	-0.52479328876	Maximum	33.64946798868978
1514286900	12855.0	12937.99	12930.0	12856.74	20.841314799999974	2017-12-26 12:15:00	12925.4210426	12862.1381028	63.2829397638	82.2361862641	-18.9532465004	-0.628853352402		27.898482523607186
1514287800	12855.21	12949.99	12856.74	12926.01	13.925290999999955	2017-12-26 12:30:00	12925.5116514	12866.8693544	58.6422969564	77.5174084026	-18.8751114462	0.00412251558964	Minimum	36.66942576579337
1514288700	12901.0	12949.0	12939.1	12935.09	7.326325499999983	2017-12-26 12:45:00	12926.9852435	12871.9227356	55.062507897	73.0264283015	-17.9639204045	0.0482747370424		43.967476599934486
1514289600	12845.0	12943.9	12935.08	12845.01	9.033550099999976	2017-12-26 13:00:00	12914.3736676	12869.9291996	44.4444679457	67.3100362303	-22.8655682847	-0.272860699103	Maximum	44.96661318248435
1514290500	12842.81	12967.0	12845.01	12965.99	11.937166929999973	2017-12-26 13:15:00	12922.3146418	12877.0448145	45.2698273234	62.9019944489	-17.6321671255	0.228876933824	Minimum	50.951938266110815
1514291400	12935.91	13000.0	12965.98	12999.99	21.43484334000001	2017-12-26 13:30:00	12934.2646969	12886.1518652	48.1128316527	59.9441618897	-11.831330237	0.32899171425		59.416959534312525
1514292300	12999.99	13015.98	13000.0	13015.0	12.553174369999974	2017-12-26 13:45:00	12946.6855128	12895.6961715	50.9893412366	58.1531977591	-7.16385652244	0.394501177893		60.96585536231386
1514293200	13014.99	13111.0	13015.0	13110.0	17.266970019999995	2017-12-26 14:00:00	12971.8108185	12911.5705292	60.2402893011	58.5706160675	1.66967323362	1.23306904994		59.70000319790096
1514294100	13008.88	13110.51	13110.51	13090.0	11.061990249999976	2017-12-26 14:15:00	12989.9937695	12924.787527	65.206242465	59.897741347	5.308501118	2.17936528605		51.63473643486512
1514295000	13089.99	13187.46	13090.0	13161.29	13.946655209999967	2017-12-26 14:30:00	13016.3470357	12942.3062287	74.0408069955	62.7263544767	11.3144525188	1.13138365563		59.956328176363456
1514295900	13090.0	13179.97	13154.35	13144.02	14.170817489999974	2017-12-26 14:45:00	13035.9890302	12957.2479896	78.7410406648	65.9292917143	12.8117489505	0.132334854837		60.86179737267152
1514296800	13128.02	13188.0	13141.02	13188.0	9.518503069999982	2017-12-26 15:00:00	13059.3753333	12974.3407311	85.0346021929	69.75035381	15.2842483829	0.19298687806		61.28979752630028
1514297700	13188.0	13490.0	13188.0	13345.0	31.882635320000034	2017-12-26 15:15:00	13103.3175897	13001.7969732	101.520616471	76.1044063422	25.4162101285	0.662902191312		67.29406732384459
1514298600	13341.15	13493.0	13347.58	13407.98	28.23122458000001	2017-12-26 15:30:00	13150.1887297	13031.8846048	118.304124905	84.5443500547	33.7597748503	0.328277295461		76.26436361236543
1514299500	13407.97	13750.0	13407.99	13745.0	28.112171770000067	2017-12-26 15:45:00	13241.6981559	13084.7079674	156.990188494	99.0335177427	57.9566707517	0.716737478513		82.7696848679895
1514300400	13511.1	13745.0	13745.0	13600.0	26.63787334999999	2017-12-26 16:00:00	13296.8215166	13122.8777476	173.943768931	114.01556798	59.9282009503	0.0340173128131		70.8090509200402
1514301300	13577.28	13800.0	13600.01	13725.07	31.38483353000011	2017-12-26 16:15:00	13362.7058986	13167.4845811	195.22131749	130.256717882	64.9645996074	0.0840405448069		72.46681889783196
1514302200	13651.41	13788.0	13725.07	13716.71	16.644696139999972	2017-12-26 16:30:00	13417.1680681	13208.1679455	209.000122571	146.00539882	62.9947237515	-0.030322296571	Maximum	77.7241597039365
1514303100	13665.33	13749.0	13719.47	13720.21	12.94835369999995	2017-12-26 16:45:00	13463.7899037	13246.0969866	217.692917179	160.342902492	57.3500146873	-0.0896060610809		72.18140490257858
1514304000	13720.21	13894.43	13720.21	13894.43	22.557435250000037	2017-12-26 17:00:00	13530.0422262	13294.1216542	235.920572018	175.458436397	60.4621356207	0.0542653903479	Minimum	72.35655657204714
1514304900	13886.0	13980.0	13900.0	13980.0	27.760336670000054	2017-12-26 17:15:00	13599.2664991	13344.9274576	254.339041512	191.23455742	63.1044840922	0.0437025329042		72.60814806985218
1514305800	13671.98	13980.0	13980.0	13786.49	28.565792690000052	2017-12-26 17:30:00	13628.0701147	13377.6357941	250.434320558	203.074510048	47.35981051	-0.249501660756	Maximum	64.3590053595747
1514306700	13600.15	13790.0	13784.46	13614.44	24.442585840000053	2017-12-26 17:45:00	13625.9731739	13395.1768464	230.796327553	208.618873549	22.177454004	-0.531724182061		61.72258766904984
1514307600	13550.0	13680.0	13621.29	13680.0	15.739728639999962	2017-12-26 18:00:00	13634.2849933	13416.2748578	218.010135568	210.497125952	7.51300961558	-0.661232095704		55.652573992817096
1514308500	13550.0	13699.0	13680.0	13602.0	13.361038139999962	2017-12-26 18:15:00	13629.3180713	13430.0322757	199.285795574	208.254859877	-8.96906430304	-2.19380444881		55.25133296491699
1514309400	13228.57	13602.02	13602.01	13288.78	25.64813315000007	2017-12-26 18:30:00	13576.9275988	13419.5691442	157.358454603	198.075578822	-40.7171242191	-3.5397293233		51.01151275672882
1514310300	13255.19	13476.99	13288.78	13454.78	48.78247661999999	2017-12-26 18:45:00	13558.1356605	13422.1773557	135.958304787	185.652124015	-49.693819228	-0.220464857995		53.353122141018815
1514311200	13384.85	13573.0	13454.78	13430.29	20.863825690000006	2017-12-26 19:00:00	13538.4670973	13422.7782923	115.688805019	171.659460216	-55.9706551967	-0.126310194431		55.57857746899177
1514312100	13340.0	13485.7	13430.29	13421.25	18.754275800000013	2017-12-26 19:15:00	13520.4336978	13422.6650855	97.7686122663	156.881290626	-59.1126783596	-0.0561369730599		48.654108575916666
1514313000	13375.0	13440.0	13421.24	13403.0	13.901129609999971	2017-12-26 19:30:00	13502.366975	13421.2084125	81.1585625338	141.736745007	-60.5781824736	-0.0247917055141		50.061620519409814
1514313900	13401.58	13479.99	13403.0	13403.0	19.313025629999984	2017-12-26 19:45:00	13487.0797481	13419.8596412	67.2201069026	126.833417386	-59.6133104839	0.0159277144072	Minimum	48.0482880321153
1514314800	13402.99	13519.0	13403.0	13420.17	19.124708290000008	2017-12-26 20:00:00	13476.7859407	13419.8826307	56.9033099619	112.847395902	-55.9440859397	0.061550424132		45.93990560144
1514315700	13420.16	13500.0	13420.17	13500.0	41.55639241999993	2017-12-26 20:15:00	13480.3573344	13425.8172507	54.5400837552	101.185933472	-46.6458497171	0.166205883364		51.7012382082909
1514316600	13499.99	13661.99	13500.0	13636.95	40.42413562	2017-12-26 20:30:00	13504.4485138	13441.4567136	62.9918001601	93.5471068098	-30.5553066497	0.344951226421		55.70177875804108
1514317500	13574.3	13657.93	13632.16	13649.88	12.148563039999967	2017-12-26 20:45:00	13526.8225886	13456.8954755	69.9271130112	88.8231080501	-18.8959950389	0.381580579258		57.870547620881574
1514318400	13641.21	13789.9	13649.91	13788.97	16.12426695999996	2017-12-26 21:00:00	13567.1529596	13481.4935885	85.6593710796	88.190360656	-2.53098957645	0.866056824675		64.21370920672479
1514319300	13623.94	13795.0	13788.97	13695.0	16.728445639999958	2017-12-26 21:15:00	13586.821735	13497.3088782	89.5128567903	88.4548598829	1.05799690747	1.41801709391		66.70530958270737
1514320200	13660.0	13749.01	13695.0	13738.99	15.550092349999955	2017-12-26 21:30:00	13610.2322373	13515.2111835	95.0210537798	89.7680986623	5.25295511755	3.96500044609		73.57611400204634
