	unixtime	low	high	open	close	volume	intervallStart_datetime
2267	1513499700	16689.55	16698.91	16698.91	16690.28	5.382432479999994	2017-12-17 09:35:00
2268	1513500000	16690.0	16690.28	16690.28	16690.01	5.962075619999996	2017-12-17 09:40:00
2269	1513500300	16600.0	16690.0	16690.0	16600.01	3.426840499999997	2017-12-17 09:45:00
2270	1513500600	16583.36	16600.01	16600.01	16586.05	3.8014926799999955	2017-12-17 09:50:00
2271	1513500900	16550.4	16600.0	16586.05	16579.74	3.1047049699999967	2017-12-17 09:55:00
2272	1513501200	16575.32	16600.0	16579.74	16586.96	2.9458880699999983	2017-12-17 10:00:00
2273	1513501500	16560.68	16586.92	16586.92	16572.85	2.8835738599999994	2017-12-17 10:05:00
2274	1513501800	16568.87	16573.05	16572.25	16572.01	3.041503709999998	2017-12-17 10:10:00
2275	1513502100	16556.81	16572.01	16572.01	16560.01	3.358399349999997	2017-12-17 10:15:00
2276	1513502400	16560.02	16660.0	16560.02	16660.0	3.554061469999996	2017-12-17 10:20:00
2277	1513502700	16650.08	16666.66	16660.0	16666.66	3.549846499999996	2017-12-17 10:25:00
2278	1513503000	16666.65	16689.65	16666.65	16689.65	3.50860331	2017-12-17 10:30:00
2279	1513503300	16689.64	16697.95	16689.65	16697.95	2.7637802999999965	2017-12-17 10:35:00
2280	1513503600	16650.22	16700.0	16697.95	16679.0	6.191777299999999	2017-12-17 10:40:00
2281	1513503900	16676.81	16699.0	16676.81	16685.78	5.455258059999983	2017-12-17 10:45:00
2282	1513504200	16686.83	16790.7	16696.5	16790.19	6.059401979999989	2017-12-17 10:50:00
2283	1513504500	16738.95	16790.69	16790.69	16784.99	5.066215769999985	2017-12-17 10:55:00
2284	1513504800	16751.01	16785.0	16785.0	16774.99	5.09671102999999	2017-12-17 11:00:00
2285	1513505100	16734.4	16774.97	16774.15	16748.21	3.415156779999995	2017-12-17 11:05:00
2286	1513505400	16742.49	16748.22	16748.22	16744.66	3.688815269999993	2017-12-17 11:10:00
2287	1513505700	16744.59	16788.99	16744.66	16787.69	5.76949572999999	2017-12-17 11:15:00
2288	1513506000	16780.06	16799.0	16789.0	16783.63	5.9740142399999865	2017-12-17 11:20:00
2289	1513506300	16783.61	16787.65	16783.63	16787.48	4.131732469999995	2017-12-17 11:25:00
2290	1513506600	16787.47	16788.35	16787.47	16787.5	3.535321939999993	2017-12-17 11:30:00
2291	1513506900	16780.0	16787.6	16787.47	16780.05	4.038409329999994	2017-12-17 11:35:00
2292	1513507200	16780.92	16788.88	16780.93	16788.88	4.393563449999988	2017-12-17 11:40:00
2293	1513507500	16788.87	16798.99	16788.88	16798.99	5.429686509999991	2017-12-17 11:45:00
2294	1513507800	16798.5	16799.0	16798.99	16799.0	5.772615049999995	2017-12-17 11:50:00
2295	1513508100	16798.99	16800.0	16798.99	16800.0	5.551236289999987	2017-12-17 11:55:00
2296	1513508400	16799.99	16849.99	16799.99	16849.97	6.639788009999987	2017-12-17 12:00:00
2297	1513508700	16849.96	16882.46	16849.97	16882.46	5.772837509999989	2017-12-17 12:05:00
2298	1513509000	16827.7	16882.46	16882.46	16850.35	6.2313045499999875	2017-12-17 12:10:00
2299	1513509300	16844.18	16873.01	16850.33	16870.0	4.70789312999999	2017-12-17 12:15:00
2300	1513509600	16865.0	16870.1	16870.0	16870.09	5.541135989999987	2017-12-17 12:20:00
2301	1513509900	16870.08	16894.79	16870.09	16893.51	5.1443546999999885	2017-12-17 12:25:00
2302	1513510200	16894.78	16896.5	16894.78	16895.01	4.340063269999988	2017-12-17 12:30:00
2303	1513510500	16866.44	16895.01	16895.01	16868.99	3.9597114799999935	2017-12-17 12:35:00
2304	1513510800	16865.39	16896.5	16868.99	16896.5	5.398289109999991	2017-12-17 12:40:00
2305	1513511100	16896.5	16900.99	16896.5	16900.98	4.376264259999993	2017-12-17 12:45:00
2306	1513511400	16900.06	16924.98	16900.06	16923.99	3.704848749999992	2017-12-17 12:50:00
2307	1513511700	16920.1	16928.22	16923.85	16928.21	3.49627672999999	2017-12-17 12:55:00
2308	1513512000	16928.21	16949.13	16928.21	16949.13	4.244425579999993	2017-12-17 13:00:00
2309	1513512300	16949.12	16950.0	16949.13	16950.0	7.384662619999984	2017-12-17 13:05:00
2310	1513512600	16949.99	16958.0	16950.0	16957.55	8.17343177999998	2017-12-17 13:10:00
2311	1513512900	16957.55	16957.56	16957.56	16957.56	9.49467281999998	2017-12-17 13:15:00
2312	1513513200	16957.55	16970.0	16957.56	16969.94	6.491741839999985	2017-12-17 13:20:00
2313	1513513500	16949.0	16970.0	16968.31	16949.01	4.388562319999984	2017-12-17 13:25:00
2314	1513513800	16901.45	16963.99	16949.01	16963.66	3.955121349999994	2017-12-17 13:30:00
2315	1513514100	16930.49	16963.66	16963.65	16930.49	7.205130299999986	2017-12-17 13:35:00
2316	1513514400	16900.02	16946.25	16930.47	16913.62	6.550132819999989	2017-12-17 13:40:00
2317	1513514700	16905.06	16929.5	16914.21	16927.37	4.4090763099999934	2017-12-17 13:45:00
2318	1513515000	16905.0	16931.49	16927.38	16908.78	7.603639319999986	2017-12-17 13:50:00
2319	1513515300	16847.05	16905.01	16905.01	16858.0	4.066959669999993	2017-12-17 13:55:00
2320	1513515600	16810.0	16858.0	16857.99	16817.89	4.28138925999999	2017-12-17 14:00:00
2321	1513515900	16810.54	16858.0	16818.0	16840.05	5.856151039999991	2017-12-17 14:05:00
2322	1513516200	16820.0	16857.0	16840.05	16849.85	4.392994569999993	2017-12-17 14:10:00
2323	1513516500	16849.84	16880.0	16849.84	16879.93	4.424856879999991	2017-12-17 14:15:00
2324	1513516800	16879.93	16939.98	16879.93	16939.98	4.092800139999991	2017-12-17 14:20:00
2325	1513517100	16937.9	16947.04	16938.54	16937.91	2.800736539999996	2017-12-17 14:25:00
2326	1513517400	16867.98	16937.91	16937.91	16928.08	5.561567279999993	2017-12-17 14:30:00
2327	1513517700	16904.98	16916.86	16907.32	16910.0	3.7363503099999917	2017-12-17 14:35:00
2328	1513518000	16909.99	16911.0	16910.0	16910.88	3.0332338899999938	2017-12-17 14:40:00
2329	1513518300	16910.87	16934.77	16910.87	16934.77	3.6626764499999918	2017-12-17 14:45:00
2330	1513518600	16910.87	16934.77	16934.77	16914.17	4.385474609999992	2017-12-17 14:50:00
2331	1513518900	16900.0	16925.0	16914.17	16905.03	3.532775719999995	2017-12-17 14:55:00
2332	1513519200	16881.1	16905.04	16905.04	16881.12	4.51401934999999	2017-12-17 15:00:00
2333	1513519500	16880.41	16882.0	16881.12	16882.0	3.741990249999998	2017-12-17 15:05:00
2334	1513519800	16880.0	16905.04	16882.0	16880.01	3.5031965299999963	2017-12-17 15:10:00
2335	1513520100	16880.0	16880.02	16880.0	16880.0	3.0214819699999955	2017-12-17 15:15:00
2336	1513520400	16880.0	16880.01	16880.01	16880.01	4.284484149999992	2017-12-17 15:20:00
2337	1513520700	16846.24	16880.01	16880.01	16846.26	2.860736259999997	2017-12-17 15:25:00
2338	1513521000	16791.69	16862.61	16843.3	16822.56	4.840380609999991	2017-12-17 15:30:00
2339	1513521300	16761.9	16865.57	16823.06	16807.79	3.799758949999994	2017-12-17 15:35:00
2340	1513521600	16751.1	16807.8	16804.7	16795.67	3.99779133999999	2017-12-17 15:40:00
2341	1513521900	16759.33	16795.67	16795.67	16781.43	3.5129176699999918	2017-12-17 15:45:00
2342	1513522200	16743.57	16784.99	16781.42	16743.58	4.3830914299999915	2017-12-17 15:50:00
2343	1513522500	16617.02	16743.58	16743.58	16712.7	7.76222289999999	2017-12-17 15:55:00
2344	1513522800	16712.0	16795.57	16714.91	16730.87	4.190547489999994	2017-12-17 16:00:00
2345	1513523100	16711.5	16732.3	16730.86	16711.88	3.802892949999992	2017-12-17 16:05:00
2346	1513523400	16710.0	16719.84	16711.88	16719.24	3.168033779999997	2017-12-17 16:10:00
2347	1513523700	16579.23	16719.24	16719.24	16689.0	5.642615489999985	2017-12-17 16:15:00
2348	1513524000	16580.0	16634.91	16629.3	16580.01	5.226593209999985	2017-12-17 16:20:00
2349	1513524300	16530.0	16581.0	16580.01	16581.0	8.811224289999982	2017-12-17 16:25:00
2350	1513524600	16580.99	16710.0	16581.0	16709.6	9.684575809999986	2017-12-17 16:30:00
2351	1513524900	16652.01	16709.39	16709.39	16699.99	6.062575389999992	2017-12-17 16:35:00
2352	1513525200	16655.05	16710.0	16700.0	16681.5	3.4116965099999956	2017-12-17 16:40:00
2353	1513525500	16599.88	16679.44	16660.15	16599.9	5.622512649999989	2017-12-17 16:45:00
2354	1513525800	16599.89	16649.0	16599.9	16608.01	5.821884649999993	2017-12-17 16:50:00
2355	1513526100	16607.37	16696.99	16608.01	16674.01	4.598282979999992	2017-12-17 16:55:00
2356	1513526400	16674.0	16779.99	16674.01	16750.52	4.871817259999992	2017-12-17 17:00:00
2357	1513526700	16750.0	16766.04	16761.79	16750.01	4.640855619999996	2017-12-17 17:05:00
2358	1513527000	16700.02	16750.01	16750.0	16722.0	3.7777304899999957	2017-12-17 17:10:00
2359	1513527300	16581.27	16729.63	16722.0	16630.01	4.137859149999992	2017-12-17 17:15:00
2360	1513527600	16630.0	16650.0	16630.0	16649.99	3.4305035699999933	2017-12-17 17:20:00
2361	1513527900	16636.81	16650.0	16650.0	16636.81	4.333122589999996	2017-12-17 17:25:00
2362	1513528200	16594.02	16634.73	16620.88	16594.02	3.966600299999995	2017-12-17 17:30:00
2363	1513528500	16575.0	16594.02	16594.01	16594.01	6.741176419999992	2017-12-17 17:35:00
2364	1513528800	16575.01	16594.02	16594.01	16577.51	6.01097122999999	2017-12-17 17:40:00
2365	1513529100	16530.82	16576.26	16576.26	16530.82	4.116076789999992	2017-12-17 17:45:00
2366	1513529400	16500.04	16530.82	16530.82	16500.05	7.022369079999987	2017-12-17 17:50:00
2367	1513529700	16500.0	16502.01	16500.05	16500.02	7.632091609999993	2017-12-17 17:55:00
2368	1513530000	16500.01	16624.99	16500.02	16616.11	5.832753119999991	2017-12-17 18:00:00
2369	1513530300	16590.0	16646.0	16616.11	16590.01	5.505089229999993	2017-12-17 18:05:00
2370	1513530600	16577.06	16623.5	16590.01	16600.2	4.2772632199999965	2017-12-17 18:10:00
2371	1513530900	16550.02	16600.2	16600.2	16550.36	5.035131169999994	2017-12-17 18:15:00
2372	1513531200	16500.0	16554.96	16550.35	16542.8	4.174489829999994	2017-12-17 18:20:00
2373	1513531500	16509.26	16545.39	16543.15	16540.0	4.031078679999994	2017-12-17 18:25:00
2374	1513531800	16539.99	16555.0	16539.99	16548.22	3.608388579999994	2017-12-17 18:30:00
2375	1513532100	16540.01	16549.0	16548.21	16540.02	4.045147549999994	2017-12-17 18:35:00
2376	1513532400	16540.15	16555.0	16542.72	16555.0	3.9293365899999912	2017-12-17 18:40:00
2377	1513532700	16559.98	16597.23	16559.98	16585.12	3.149009189999994	2017-12-17 18:45:00
2378	1513533000	16576.8	16597.23	16585.11	16586.16	2.829166849999997	2017-12-17 18:50:00
2379	1513533300	16564.04	16597.23	16590.99	16596.8	3.966629279999992	2017-12-17 18:55:00
2380	1513533600	16560.03	16593.94	16593.93	16560.03	4.0410767499999904	2017-12-17 19:00:00
2381	1513533900	16535.0	16560.03	16560.03	16535.01	3.2757627399999953	2017-12-17 19:05:00
2382	1513534200	16515.35	16535.99	16535.04	16534.93	3.6055689899999956	2017-12-17 19:10:00
2383	1513534500	16534.85	16558.96	16534.93	16551.37	3.4392266899999955	2017-12-17 19:15:00
2384	1513534800	16521.0	16551.4	16551.37	16521.01	3.7929350499999934	2017-12-17 19:20:00
2385	1513535100	16518.01	16522.0	16521.01	16518.01	5.409826149999991	2017-12-17 19:25:00
2386	1513535400	16512.81	16522.06	16518.01	16514.35	3.6233325999999964	2017-12-17 19:30:00
2387	1513535700	16514.33	16514.35	16514.35	16514.33	3.4696709899999956	2017-12-17 19:35:00
2388	1513536000	16454.0	16514.34	16514.34	16454.01	7.890397059999991	2017-12-17 19:40:00
2389	1513536300	16442.01	16454.01	16454.0	16443.97	4.758554569999993	2017-12-17 19:45:00
2390	1513536600	16350.0	16443.86	16425.88	16350.0	5.1788629999999864	2017-12-17 19:50:00
2391	1513536900	16210.05	16354.16	16350.01	16229.43	9.402386819999984	2017-12-17 19:55:00
2392	1513537200	16155.0	16400.0	16228.88	16352.0	9.833783139999987	2017-12-17 20:00:00
2393	1513537500	16310.81	16352.01	16352.0	16334.78	7.025977339999987	2017-12-17 20:05:00
2394	1513537800	16334.87	16463.11	16334.88	16342.99	9.224847169999988	2017-12-17 20:10:00
2395	1513538100	16342.0	16400.0	16342.99	16342.01	4.624863709999988	2017-12-17 20:15:00
2396	1513538400	16250.53	16344.83	16342.01	16254.86	6.459544789999991	2017-12-17 20:20:00
2397	1513538700	16185.26	16254.81	16254.81	16194.01	10.169580829999987	2017-12-17 20:25:00
2398	1513539000	16169.69	16227.96	16194.01	16197.9	6.660125399999993	2017-12-17 20:30:00
2399	1513539300	16180.95	16200.0	16197.9	16180.96	5.959494059999992	2017-12-17 20:35:00
2400	1513539600	16180.95	16185.0	16180.96	16184.9	5.623575399999989	2017-12-17 20:40:00
2401	1513539900	16183.43	16316.77	16183.43	16310.11	6.065527639999988	2017-12-17 20:45:00
2402	1513540200	16251.81	16320.33	16308.55	16299.9	6.0449521199999845	2017-12-17 20:50:00
2403	1513540500	16258.0	16299.9	16299.9	16261.58	4.650054279999991	2017-12-17 20:55:00
2404	1513540800	16261.58	16460.42	16261.58	16460.0	9.298027549999988	2017-12-17 21:00:00
2405	1513541100	16459.99	16550.0	16460.0	16513.01	10.841602769999978	2017-12-17 21:05:00
2406	1513541400	16500.04	16575.0	16513.01	16575.0	9.235159389999978	2017-12-17 21:10:00
2407	1513541700	16574.99	16617.5	16574.99	16616.0	9.065913619999991	2017-12-17 21:15:00
2408	1513542000	16589.9	16616.01	16616.01	16615.99	5.18851394999999	2017-12-17 21:20:00
2409	1513542300	16561.7	16615.99	16615.99	16562.0	8.214321599999986	2017-12-17 21:25:00
2410	1513542600	16466.69	16562.01	16562.01	16475.0	5.073895559999994	2017-12-17 21:30:00
2411	1513542900	16425.83	16475.0	16475.0	16456.4	4.423760009999989	2017-12-17 21:35:00
2412	1513543200	16459.94	16535.71	16459.98	16520.41	4.347152919999993	2017-12-17 21:40:00
2413	1513543500	16502.55	16548.0	16520.41	16502.55	3.2702429599999983	2017-12-17 21:45:00
2414	1513543800	16486.19	16509.5	16502.56	16486.2	4.244539819999994	2017-12-17 21:50:00
2415	1513544100	16462.92	16486.2	16486.2	16474.99	3.2084470999999954	2017-12-17 21:55:00
2416	1513544400	16410.05	16474.99	16474.99	16410.05	3.6550737799999973	2017-12-17 22:00:00
2417	1513544700	16388.17	16445.09	16410.05	16440.85	6.060919619999993	2017-12-17 22:05:00
2418	1513545000	16435.14	16477.87	16440.9	16448.82	3.9293792599999953	2017-12-17 22:10:00
2419	1513545300	16430.0	16448.82	16448.82	16430.0	3.155640289999994	2017-12-17 22:15:00
2420	1513545600	16409.42	16430.01	16430.01	16409.43	3.052892259999997	2017-12-17 22:20:00
2421	1513545900	16409.42	16440.01	16409.43	16440.01	3.5536401399999975	2017-12-17 22:25:00
2422	1513546200	16410.0	16441.56	16440.0	16410.01	4.728904129999991	2017-12-17 22:30:00
2423	1513546500	16410.0	16410.01	16410.0	16410.01	4.461046509999993	2017-12-17 22:35:00
2424	1513546800	16400.0	16410.01	16410.0	16400.01	4.159165239999993	2017-12-17 22:40:00
2425	1513547100	16371.0	16400.01	16400.01	16371.01	4.223350289999995	2017-12-17 22:45:00
2426	1513547400	16360.0	16371.01	16371.0	16360.01	3.4046381799999965	2017-12-17 22:50:00
2427	1513547700	16357.0	16360.01	16360.01	16357.01	4.689584949999991	2017-12-17 22:55:00
2428	1513548000	16300.0	16357.01	16357.01	16300.01	5.740777219999991	2017-12-17 23:00:00
2429	1513548300	16300.0	16371.01	16300.01	16326.58	5.139813969999997	2017-12-17 23:05:00
2430	1513548600	16326.78	16399.99	16327.03	16399.99	4.787379709999993	2017-12-17 23:10:00
2431	1513548900	16399.98	16475.0	16399.99	16474.99	8.886785699999985	2017-12-17 23:15:00
2432	1513549200	16437.85	16498.9	16475.0	16437.86	5.625011649999993	2017-12-17 23:20:00
2433	1513549500	16433.66	16474.46	16437.86	16470.21	4.731550849999988	2017-12-17 23:25:00
2434	1513549800	16470.21	16500.0	16470.22	16500.0	6.31068962999999	2017-12-17 23:30:00
2435	1513550100	16499.99	16598.0	16500.0	16598.0	6.357637869999996	2017-12-17 23:35:00
2436	1513550400	16597.99	16661.8	16598.0	16661.8	9.628669269999994	2017-12-17 23:40:00
2437	1513550700	16627.95	16698.0	16661.8	16655.92	5.635166609999991	2017-12-17 23:45:00
2438	1513551000	16556.29	16692.77	16655.92	16559.36	5.613127379999994	2017-12-17 23:50:00
2439	1513551300	16521.11	16621.79	16557.34	16621.79	6.221176819999991	2017-12-17 23:55:00
2440	1513551600	16226.05	16680.0	16621.8	16226.05	9.304432509999987	2017-12-18 00:00:00
2441	1513551900	16211.0	16510.0	16225.44	16498.07	10.345708939999987	2017-12-18 00:05:00
2442	1513552200	16338.01	16588.97	16498.08	16403.02	8.640504299999987	2017-12-18 00:10:00
2443	1513552500	16211.02	16491.95	16403.02	16306.31	9.964978399999978	2017-12-18 00:15:00
2444	1513552800	16210.07	16399.0	16341.45	16301.18	6.104806389999991	2017-12-18 00:20:00
2445	1513553100	16292.2	16399.0	16300.75	16360.83	5.938766309999996	2017-12-18 00:25:00
2446	1513553400	16231.59	16360.04	16360.04	16298.98	4.088228109999998	2017-12-18 00:30:00
2447	1513553700	16282.31	16383.77	16298.98	16374.71	3.253448739999995	2017-12-18 00:35:00
2448	1513554000	16365.32	16374.8	16374.71	16365.32	2.8352049199999976	2017-12-18 00:40:00
2449	1513554300	16350.76	16387.95	16365.31	16350.76	1.8027398800000005	2017-12-18 00:45:00
2450	1513554600	16350.75	16350.76	16350.76	16350.76	4.442995449999998	2017-12-18 00:50:00
2451	1513554900	16350.75	16381.85	16350.76	16381.84	1.9928151800000014	2017-12-18 00:55:00
2452	1513555200	16381.85	16395.1	16381.85	16386.16	2.900479219999998	2017-12-18 01:00:00
2453	1513555500	16386.16	16390.0	16386.16	16386.21	1.7648952800000002	2017-12-18 01:05:00
2454	1513555800	16311.89	16386.22	16386.21	16349.69	3.5886071799999977	2017-12-18 01:10:00
2455	1513556100	16300.04	16349.68	16349.68	16300.05	1.8407288100000003	2017-12-18 01:15:00
2456	1513556400	16300.04	16300.99	16300.05	16300.05	2.670581229999999	2017-12-18 01:20:00
2457	1513556700	16205.53	16300.07	16300.05	16206.79	6.155165670000009	2017-12-18 01:25:00
2458	1513557000	15812.99	16204.47	16200.16	15817.41	10.827295199999995	2017-12-18 01:30:00
2459	1513557300	15616.1	15976.88	15849.98	15644.0	7.530204959999994	2017-12-18 01:35:00
2460	1513557600	15602.15	15979.99	15687.19	15850.01	11.299580569999987	2017-12-18 01:40:00
2461	1513557900	15850.0	15929.85	15850.01	15860.03	4.986398939999988	2017-12-18 01:45:00
2462	1513558200	15601.01	15860.02	15860.02	15847.23	6.659918039999993	2017-12-18 01:50:00
2463	1513558500	15550.0	15874.95	15867.48	15554.92	5.716020239999992	2017-12-18 01:55:00
2464	1513558800	15530.62	15740.21	15554.92	15600.0	7.341727099999993	2017-12-18 02:00:00
2465	1513559100	15566.76	15736.95	15600.01	15660.1	4.404639099999999	2017-12-18 02:05:00
2466	1513559400	15628.69	15849.78	15655.29	15671.0	6.9817350799999875	2017-12-18 02:10:00
2467	1513559700	15623.22	15740.0	15668.92	15737.01	5.561035029999994	2017-12-18 02:15:00
2468	1513560000	15577.53	15737.01	15737.0	15633.26	5.682797369999994	2017-12-18 02:20:00
2469	1513560300	15577.0	15649.99	15626.0	15626.88	4.967153609999992	2017-12-18 02:25:00
2470	1513560600	15600.0	15626.88	15626.87	15600.01	5.715978389999992	2017-12-18 02:30:00
2471	1513560900	15610.99	15901.89	15610.99	15901.89	3.5428310099999973	2017-12-18 02:35:00
2472	1513561200	15807.15	16099.99	15895.95	15968.23	4.614342369999996	2017-12-18 02:40:00
2473	1513561500	15976.83	16312.9	15976.83	16202.75	4.181911549999997	2017-12-18 02:45:00
2474	1513561800	16030.86	16299.86	16202.75	16066.52	3.0082364899999976	2017-12-18 02:50:00
2475	1513562100	16024.04	16066.52	16066.51	16065.41	2.5004448699999986	2017-12-18 02:55:00
2476	1513562400	16065.41	16192.82	16065.41	16131.1	1.6069262500000001	2017-12-18 03:00:00
2477	1513562700	16117.21	16289.95	16131.09	16272.75	1.8920024200000003	2017-12-18 03:05:00
2478	1513563000	16269.6	16397.95	16272.75	16292.54	5.729220199999996	2017-12-18 03:10:00
2479	1513563300	16236.87	16292.54	16292.54	16236.87	1.2919048000000002	2017-12-18 03:15:00
2480	1513563600	16236.86	16275.98	16236.87	16275.98	1.4143975500000001	2017-12-18 03:20:00
2481	1513563900	16250.0	16275.98	16275.98	16250.0	1.06227511	2017-12-18 03:25:00
2482	1513564200	16000.0	16204.44	16204.44	16013.74	6.884719019999998	2017-12-18 03:30:00
2483	1513564500	15994.52	16013.74	16013.73	15994.52	2.1648600299999994	2017-12-18 03:35:00
2484	1513564800	15901.49	16011.35	15990.01	16010.35	1.6256956600000005	2017-12-18 03:40:00
2485	1513565100	16000.0	16084.68	16014.14	16000.01	1.9029825600000003	2017-12-18 03:45:00
2486	1513565400	15959.45	16000.01	16000.0	15961.38	1.3604216800000002	2017-12-18 03:50:00
2487	1513565700	15950.32	15966.5	15961.38	15963.09	1.9042454200000007	2017-12-18 03:55:00
2488	1513566000	15963.64	16169.31	15966.36	16092.5	1.4573259600000001	2017-12-18 04:00:00
2489	1513566300	16012.42	16189.98	16101.25	16012.42	0.8801472899999999	2017-12-18 04:05:00
2490	1513566600	15956.03	16071.16	16008.62	16037.9	1.36127689	2017-12-18 04:10:00
2491	1513566900	16037.89	16039.99	16037.89	16038.14	0.5662537900000001	2017-12-18 04:15:00
2492	1513567200	16112.16	16237.38	16114.27	16149.85	1.9804360900000004	2017-12-18 04:20:00
2493	1513567500	16149.85	16201.02	16150.0	16174.0	2.5338027299999983	2017-12-18 04:25:00
2494	1513567800	16149.0	16189.99	16189.99	16149.01	1.2423203800000002	2017-12-18 04:30:00
2495	1513568100	15970.03	16149.01	16149.01	15970.04	1.3380431500000003	2017-12-18 04:35:00
2496	1513568400	15970.03	16067.81	15970.04	16067.81	0.8729739700000002	2017-12-18 04:40:00
2497	1513568700	16026.03	16119.0	16088.99	16119.0	0.38821858	2017-12-18 04:45:00
2498	1513569000	16118.99	16119.0	16119.0	16119.0	0.8746470700000002	2017-12-18 04:50:00
2499	1513569300	16119.0	16209.75	16119.0	16174.28	0.9696545200000002	2017-12-18 04:55:00
2500	1513569600	16177.26	16240.0	16177.26	16240.0	1.38370543	2017-12-18 05:00:00
2501	1513569900	16234.88	16251.01	16240.0	16235.23	1.1891941700000002	2017-12-18 05:05:00
2502	1513570200	16198.33	16234.97	16234.97	16205.43	0.71142326	2017-12-18 05:10:00
2503	1513570500	16190.64	16235.29	16205.44	16228.06	1.2067086200000001	2017-12-18 05:15:00
2504	1513570800	16228.05	16244.0	16228.05	16243.99	0.30860654000000004	2017-12-18 05:20:00
2505	1513571100	16243.99	16250.0	16243.99	16250.0	1.3824396100000005	2017-12-18 05:25:00
2506	1513571400	16250.0	16300.0	16250.0	16300.0	9.232102299999998	2017-12-18 05:30:00
2507	1513571700	16299.99	16300.0	16300.0	16300.0	1.3009454100000002	2017-12-18 05:35:00
2508	1513572000	16290.01	16300.0	16300.0	16290.01	1.30132094	2017-12-18 05:40:00
2509	1513572300	16290.0	16290.01	16290.01	16290.01	0.7904809	2017-12-18 05:45:00
2510	1513572600	16248.29	16290.01	16290.0	16248.29	0.69779691	2017-12-18 05:50:00
2511	1513572900	16227.9	16243.42	16243.42	16229.84	0.36513718000000006	2017-12-18 05:55:00
2512	1513573200	16214.48	16231.3	16229.78	16230.95	1.2820116600000002	2017-12-18 06:00:00
2513	1513573500	16197.16	16230.95	16230.95	16197.24	0.9959033300000002	2017-12-18 06:05:00
2514	1513573800	16197.23	16240.51	16197.24	16231.56	3.678064569999997	2017-12-18 06:10:00
2515	1513574100	16220.25	16235.0	16231.56	16235.0	1.0107364600000002	2017-12-18 06:15:00
2516	1513574400	16236.9	16299.98	16236.9	16299.98	1.38050179	2017-12-18 06:20:00
2517	1513574700	16299.99	16374.44	16300.0	16373.0	2.0694591000000004	2017-12-18 06:25:00
2518	1513575000	16372.96	16375.5	16373.15	16375.5	1.4454693	2017-12-18 06:30:00
2519	1513575300	16378.99	16385.0	16379.0	16385.0	1.8917404400000004	2017-12-18 06:35:00
2520	1513575600	16378.99	16385.0	16385.0	16379.3	1.4265059700000005	2017-12-18 06:40:00
2521	1513575900	16379.29	16379.3	16379.3	16379.29	1.3944182400000003	2017-12-18 06:45:00
2522	1513576200	16379.29	16381.0	16379.3	16380.99	2.752144549999997	2017-12-18 06:50:00
2523	1513576500	16380.99	16381.0	16381.0	16381.0	1.3665988700000005	2017-12-18 06:55:00
2524	1513576800	16380.0	16381.0	16380.99	16380.5	1.7421591100000005	2017-12-18 07:00:00
2525	1513577100	16360.0	16380.0	16380.0	16370.0	1.65702771	2017-12-18 07:05:00
2526	1513577400	16327.71	16365.98	16365.98	16331.53	2.16009909	2017-12-18 07:10:00
2527	1513577700	16331.53	16350.0	16331.53	16349.99	1.8636152800000005	2017-12-18 07:15:00
2528	1513578000	16349.99	16350.0	16349.99	16350.0	4.5726534499999945	2017-12-18 07:20:00
2529	1513578300	16349.99	16383.2	16350.0	16381.76	4.015898179999996	2017-12-18 07:25:00
2530	1513578600	16383.23	16399.0	16383.23	16399.0	2.14356058	2017-12-18 07:30:00
2531	1513578900	16398.99	16399.98	16399.0	16399.98	3.1852053599999968	2017-12-18 07:35:00
2532	1513579200	16399.97	16400.0	16399.98	16399.98	3.074441069999998	2017-12-18 07:40:00
2533	1513579500	16399.92	16410.0	16399.99	16399.93	3.2339519299999995	2017-12-18 07:45:00
2534	1513579800	16399.92	16400.0	16399.93	16400.0	3.0695949899999984	2017-12-18 07:50:00
2535	1513580100	16399.99	16400.0	16400.0	16400.0	3.859215619999999	2017-12-18 07:55:00
2536	1513580400	16399.99	16400.0	16400.0	16400.0	3.453849039999996	2017-12-18 08:00:00
2537	1513580700	16347.1	16400.0	16400.0	16347.11	3.067235619999998	2017-12-18 08:05:00
2538	1513581000	16347.1	16347.12	16347.11	16347.11	3.1805648899999968	2017-12-18 08:10:00
2539	1513581300	16300.58	16351.65	16347.12	16349.29	1.6321423000000004	2017-12-18 08:15:00
2540	1513581600	16233.04	16353.68	16342.41	16299.99	3.2083808799999947	2017-12-18 08:20:00
2541	1513581900	16210.64	16300.0	16300.0	16245.49	2.7895061199999964	2017-12-18 08:25:00
2542	1513582200	16200.95	16285.77	16242.6	16248.33	3.3204766199999987	2017-12-18 08:30:00
2543	1513582500	16243.8	16291.99	16249.73	16274.57	3.7133405199999996	2017-12-18 08:35:00
2544	1513582800	16252.11	16291.74	16265.78	16252.12	2.9389619199999952	2017-12-18 08:40:00
2545	1513583100	16241.0	16252.12	16252.11	16241.0	7.8025526499999875	2017-12-18 08:45:00
2546	1513583400	16064.24	16241.01	16241.01	16077.01	3.1045414199999968	2017-12-18 08:50:00
2547	1513583700	15903.01	16076.95	16076.95	16066.65	4.82368435999999	2017-12-18 08:55:00
2548	1513584000	16047.61	16229.98	16047.61	16220.81	4.220120779999994	2017-12-18 09:00:00
2549	1513584300	16190.23	16227.98	16220.78	16208.42	3.970246509999998	2017-12-18 09:05:00
