Unnamed: 0	unixtime	low	high	open	close	volume	intervallStart_datetime	EMA_12	EMA_26	MACD	Signal_Line	Histogram	Histogram_Delta_Percentage	Histogram_Extrems	MFI
3872	1514017800	13480.0	13499.0	13480.0	13481.01	8.31487075999998	2017-12-23 09:30:00	13281.9949478	13100.2850086	181.709939183	137.638169127	44.071770056	-0.107193040503		86.83650727178316
3873	1514018100	13268.67	13481.01	13481.01	13317.69	6.906138289999987	2017-12-23 09:35:00	13287.4864943	13116.3890821	171.097412238	144.330017749	26.7673944889	-0.392640811682		79.99398631356942
3874	1514018400	13108.87	13320.0	13317.69	13128.0	8.652381549999985	2017-12-23 09:40:00	13262.9501106	13117.2491501	145.700960504	144.6042063	1.09675420364	-0.959026486344		73.9612209706367
3875	1514018700	13127.99	13327.35	13128.0	13304.86	9.80813389999998	2017-12-23 09:45:00	13269.3977859	13131.1462501	138.251535806	143.333672201	-5.08213639544	-5.63379705186		80.92067226976441
3876	1514019000	13200.0	13306.5	13306.5	13231.72	8.40718798999999	2017-12-23 09:50:00	13263.6012034	13138.5961575	125.005045962	139.667946953	-14.6629009913	-1.8851844678		79.19980743682254
3877	1514019300	13203.67	13319.86	13231.72	13220.05	9.38076656999999	2017-12-23 09:55:00	13256.9010183	13144.6297754	112.271242854	134.188606133	-21.9173632794	-0.494749455946		79.4945180204263
3878	1514019600	13220.04	13300.0	13220.05	13254.85	6.772644839999988	2017-12-23 10:00:00	13256.585477	13152.7942365	103.7912405	128.109133007	-24.3178925064	-0.109526369406		79.75376934856615
3879	1514019900	13086.54	13254.85	13254.85	13086.54	5.876766969999987	2017-12-23 10:05:00	13230.4246344	13147.8865153	82.5381191067	118.994930227	-36.4568111201	-0.499176423722		74.24942437992226
3880	1514020200	12978.2	13096.92	13096.92	12984.37	14.651252739999974	2017-12-23 10:10:00	13192.5700753	13135.7741808	56.7958944351	106.555123068	-49.7592286334	-0.364881543517		69.95585464944787
3881	1514020500	12938.44	13100.71	12983.88	13096.75	19.97375934000003	2017-12-23 10:15:00	13177.8285252	13132.8835008	44.9450244567	94.2331033461	-49.2880788894	0.00946859018681	Minimum	71.85050452097909
3882	1514020800	13096.75	13195.0	13096.75	13194.82	8.922116339999986	2017-12-23 10:20:00	13180.4425983	13137.4713896	42.9712086678	83.9807244105	-41.0095157426	0.167962788028		72.16908191399088
3883	1514021100	13154.37	13265.0	13194.82	13154.38	7.3915808499999915	2017-12-23 10:25:00	13176.4329678	13138.7238793	37.7090885066	74.7263972297	-37.0173087231	0.0973483092207		72.27769941174104
3884	1514021400	13141.73	13154.41	13154.37	13142.0	7.155365869999982	2017-12-23 10:30:00	13171.1355881	13138.9665549	32.1690332405	66.2149244318	-34.0458911913	0.0802710308851		66.6067569238621
3885	1514021700	13142.03	13243.8	13142.03	13200.0	8.506306719999987	2017-12-23 10:35:00	13175.5762669	13143.4875508	32.0887160578	59.389682757	-27.3009666992	0.198112731261		65.93545666288767
3886	1514022000	13126.41	13268.62	13200.01	13223.96	7.023005229999982	2017-12-23 10:40:00	13183.0199181	13149.448473	33.5714451477	54.2260352352	-20.6545900875	0.243448398181		65.25463720756744
3887	1514022300	13151.01	13270.0	13224.0	13269.78	8.366915679999984	2017-12-23 10:45:00	13196.367623	13158.3619194	38.0057036067	50.9819689095	-12.9762653028	0.371749076219		71.43913022306566
3888	1514022600	13262.6	13341.61	13262.6	13340.74	9.430260339999982	2017-12-23 10:50:00	13218.5787579	13171.8714069	46.7073510762	50.1270453428	-3.41969426662	0.736465447737		77.0991933032879
3889	1514022900	13054.25	13349.9	13340.73	13226.25	10.064960389999982	2017-12-23 10:55:00	13219.758949	13175.8994508	43.8594982267	48.8735359196	-5.01403769292	-0.466223966823	Maximum	70.01044380919882
3890	1514023200	13221.72	13239.97	13229.74	13239.58	7.3345124999999785	2017-12-23 11:00:00	13222.8083415	13180.6165285	42.1918129659	47.5371913288	-5.34537836295	-0.0660826045436		77.54447238406674
3891	1514023500	13184.05	13262.08	13239.58	13185.75	6.850430879999987	2017-12-23 11:05:00	13217.1070582	13180.9967857	36.1102725141	45.2518075659	-9.14153505178	-0.710175488258		71.72440737163114
3892	1514023800	13087.52	13190.0	13185.71	13129.81	8.536037919999988	2017-12-23 11:10:00	13203.6767415	13177.2051719	26.4715696244	41.4957599776	-15.0241903532	-0.643508477308		65.80128605571105
3893	1514024100	13125.01	13179.5	13129.82	13166.9	7.772792049999987	2017-12-23 11:15:00	13198.0187813	13176.4418258	21.5769554558	37.5119990732	-15.9350436174	-0.0606257803458		71.49417812166578
3894	1514024400	13166.89	13200.0	13166.9	13174.02	7.749578639999987	2017-12-23 11:20:00	13194.3266611	13176.2624313	18.064229763	33.6224452112	-15.5582154482	0.0236477651564	Minimum	76.3529208410005
3895	1514024700	13109.61	13174.02	13174.02	13151.49	8.09792686999998	2017-12-23 11:25:00	13187.7364055	13174.4274364	13.3089691231	29.5597499936	-16.2507808704	-0.0445144511932	Maximum	68.88290463308272
3896	1514025000	13151.52	13299.43	13151.52	13286.12	9.174329489999982	2017-12-23 11:30:00	13202.8723432	13182.7009596	20.1713835036	27.6820766956	-7.51069319195	0.537825705003	Minimum	65.67245343706159
3897	1514025300	13265.51	13319.96	13289.35	13319.89	7.535545269999983	2017-12-23 11:35:00	13220.8750596	13192.8631108	28.0119488046	27.7480511174	0.26389768717	1.03513626245		65.76609002208113
3898	1514025600	13319.88	13336.0	13319.89	13336.0	8.480687769999982	2017-12-23 11:40:00	13238.5865889	13203.4658433	35.1207455639	29.2225900067	5.89815555722	21.350160096		72.32619168608872
3899	1514025900	13336.0	13480.0	13336.0	13449.95	9.85699704999998	2017-12-23 11:45:00	13271.1040367	13221.723929	49.3801077479	33.2540935549	16.1260141929	1.73407746481		72.6719964116418
3900	1514026200	13400.0	13484.0	13449.95	13437.63	12.027584189999972	2017-12-23 11:50:00	13296.7234157	13237.7169713	59.0064444134	38.4045637266	20.6018806868	0.277555658842		73.02801071991237
3901	1514026500	13430.99	13486.5	13437.63	13486.5	8.008591779999987	2017-12-23 11:55:00	13325.9198133	13256.1453438	69.7744694999	44.6785448813	25.0959246186	0.218137557448		74.1834837996069
3902	1514026800	13486.7	13562.0	13486.7	13562.0	11.84276132999998	2017-12-23 12:00:00	13362.239842	13278.8012443	83.4385977642	52.4305554579	31.0080423064	0.235580787622		74.13787332965677
3903	1514027100	13561.99	13562.0	13562.0	13562.0	28.41725775	2017-12-23 12:05:00	13392.972174	13299.7789299	93.1932441507	60.5830931964	32.6101509543	0.0516675200597		82.33996714986745
3904	1514027400	13561.99	13570.0	13562.0	13569.95	11.660863799999973	2017-12-23 12:10:00	13420.1995319	13319.7916017	100.407930133	68.5480605837	31.859869549	-0.0230076029496	Maximum	84.69511414262307
3905	1514027700	13569.77	13590.0	13569.95	13590.0	7.795453529999982	2017-12-23 12:15:00	13446.3226808	13339.8070386	106.515642168	76.1415769006	30.3740652677	-0.046635604675		90.14136284162106
3906	1514028000	13576.0	13599.0	13589.99	13599.0	8.311152809999982	2017-12-23 12:20:00	13469.8114991	13359.0065173	110.804981887	83.0742578978	27.7307239888	-0.0870262592641		94.81359612915975
3907	1514028300	13598.99	13698.41	13599.0	13679.74	14.049139589999974	2017-12-23 12:25:00	13502.1081916	13382.764553	119.343638567	90.3281340317	29.0155045357	0.0463305807473	Minimum	94.81578667725817
3908	1514028600	13450.0	13679.7	13679.7	13551.2	10.075196399999985	2017-12-23 12:30:00	13509.6607775	13395.2412528	114.419524701	95.1464121656	19.2731125357	-0.335765038588	Maximum	85.72537801586756
3909	1514028900	13551.19	13591.46	13551.2	13565.0	7.173247869999986	2017-12-23 12:35:00	13518.174504	13407.8159748	110.358529226	98.1888355776	12.1696936479	-0.368566253874		90.83738947863279
3910	1514029200	13564.99	13667.59	13565.0	13651.61	5.9869083599999895	2017-12-23 12:40:00	13538.7030419	13425.8747915	112.828250386	101.116718539	11.7115318465	-0.0376477678584		90.79735021244342
3911	1514029500	13651.62	13779.8	13651.62	13779.8	7.253361599999986	2017-12-23 12:45:00	13575.7948816	13452.0914736	123.703407986	105.634056429	18.0693515571	0.542868327888	Minimum	90.61768837502305
3912	1514029800	13779.71	13900.41	13779.71	13895.05	13.669935329999984	2017-12-23 12:50:00	13624.9110536	13484.9032163	140.007837353	112.508812613	27.4990247397	0.521860076319		90.61495242266304
3913	1514030100	13774.57	13900.4	13900.4	13893.87	13.768444079999991	2017-12-23 12:55:00	13666.2893531	13515.1970521	151.092300962	120.225510283	30.8667906787	0.122468559191		82.0216184192075
3914	1514030400	13610.88	13893.87	13893.83	13610.88	10.717506959999984	2017-12-23 13:00:00	13657.7648372	13522.2846779	135.480159334	123.276440093	12.2037192405	-0.604632714572	Maximum	73.7509814326756
3915	1514030700	13531.97	13713.98	13610.01	13697.05	16.672785910000005	2017-12-23 13:05:00	13663.8087084	13535.2302573	128.578451114	124.336842297	4.2416088168	-0.652433103942		66.78673957692688
3916	1514031000	13697.04	13810.24	13697.05	13758.05	10.999305659999974	2017-12-23 13:10:00	13678.3073687	13551.7354234	126.571945232	124.783862884	1.78808234728	-0.578442420197		68.52678069165262
3917	1514031300	13758.05	13888.0	13758.05	13833.91	12.637149969999975	2017-12-23 13:15:00	13702.246235	13572.6372439	129.608991104	125.748888528	3.86010257602	1.15879463375	Minimum	68.40205408122789
3918	1514031600	13680.0	13833.0	13833.0	13705.87	10.167118849999977	2017-12-23 13:20:00	13702.8037373	13582.506337	120.297400365	124.658590896	-4.36119053044	-2.12981208259	Maximum	56.71602242714384
3919	1514031900	13650.02	13747.0	13705.85	13720.2	9.331299159999976	2017-12-23 13:25:00	13705.4800854	13592.7058676	112.774217873	122.281716291	-9.50749841798	-1.18002363153		49.497836788977835
3920	1514032200	13718.31	13749.75	13718.31	13726.01	6.7937245299999836	2017-12-23 13:30:00	13708.6385338	13602.5802477	106.058286087	119.03703025	-12.978744163	-0.365106108085		50.03512858305274
3921	1514032500	13655.21	13726.01	13726.01	13663.99	10.430844189999988	2017-12-23 13:35:00	13701.7695286	13607.1291183	94.6404103454	114.157706269	-19.517295924	-0.503789247933		45.00171117675043
3922	1514032800	13598.05	13663.76	13663.76	13641.19	6.381834749999991	2017-12-23 13:40:00	13692.4496011	13609.6521466	82.7974545892	107.885655933	-25.0882013441	-0.285434285664		46.1087374108784
3923	1514033100	13600.0	13679.09	13643.4	13600.0	6.766238099999988	2017-12-23 13:45:00	13678.2265856	13608.9371727	69.2894128476	100.166407316	-30.8769944686	-0.230737670073		40.27503660809884
3924	1514033400	13555.55	13636.99	13600.0	13580.01	9.741821289999988	2017-12-23 13:50:00	13663.1163416	13606.7944192	56.3219224478	91.3975103425	-35.0755878948	-0.135978047682		35.37625703857768
3925	1514033700	13580.01	13750.0	13580.01	13742.88	9.81688860999999	2017-12-23 13:55:00	13675.3876737	13616.8748326	58.5128411095	84.8205764959	-26.3077353864	0.249970222441	Minimum	37.02170323654772
3926	1514034000	13742.88	13807.0	13742.88	13805.0	9.54621355999998	2017-12-23 14:00:00	13695.3280316	13630.8100302	64.5180014158	80.7600614799	-16.2420600641	0.38261276292		38.10002711733753
3927	1514034300	13689.85	13805.0	13805.0	13697.45	13.742187939999974	2017-12-23 14:05:00	13695.6544883	13635.7463242	59.9081640329	76.5896819905	-16.6815179576	-0.0270567829336	Maximum	39.21745889771358
3928	1514034600	13697.34	13791.39	13697.46	13773.72	9.884325659999977	2017-12-23 14:10:00	13707.664567	13645.9665965	61.6979704818	73.6113396888	-11.913369207	0.285834224604	Minimum	48.83559581487561
3929	1514034900	13766.39	13773.43	13773.0	13772.48	6.066804329999987	2017-12-23 14:15:00	13717.6361721	13655.3379597	62.2982123379	71.3487142186	-9.05050188066	0.240307110154		56.046502068711504
3930	1514035200	13687.0	13772.48	13772.48	13689.09	7.793742319999982	2017-12-23 14:20:00	13713.2444533	13657.8381109	55.4063424265	68.1602398602	-12.7538974337	-0.40919228589	Maximum	47.95807371083543
3931	1514035500	13600.01	13690.01	13689.1	13639.26	7.757613119999981	2017-12-23 14:25:00	13701.8622297	13656.4619545	45.4002752033	63.6082469288	-18.2079717255	-0.427639811297		40.61733110145592
3932	1514035800	13630.0	13718.11	13638.27	13650.0	7.593148649999986	2017-12-23 14:30:00	13693.8834251	13655.9832912	37.9001339293	58.4666243289	-20.5664903996	-0.129532202142		48.47929892550673
3933	1514036100	13649.96	13698.11	13650.0	13680.84	6.653750079999994	2017-12-23 14:35:00	13691.8767443	13657.8245289	34.0522154504	53.5837425532	-19.5315271028	0.0503227958063	Minimum	55.75241313823079
3934	1514036400	13661.01	13680.84	13680.84	13678.0	6.296746019999992	2017-12-23 14:40:00	13689.7418606	13659.3190082	30.4228523635	48.9515645153	-18.5287121517	0.0513433970519		49.16532707439268
3935	1514036700	13658.77	13757.88	13678.0	13739.94	7.882511519999992	2017-12-23 14:45:00	13697.4646513	13665.2909336	32.1737177244	45.5959951571	-13.4222774327	0.275595771428		54.69098307436121
3936	1514037000	13678.95	13740.0	13740.0	13678.96	5.590416089999991	2017-12-23 14:50:00	13694.6177819	13666.303457	28.3143248564	42.1396610969	-13.8253362406	-0.030029092296	Maximum	55.88203040985666
3937	1514037300	13678.95	13700.0	13678.95	13700.0	4.878903659999986	2017-12-23 14:55:00	13695.4458154	13668.7994972	26.6463181951	39.0409925166	-12.3946743215	0.103481166328	Minimum	56.251501822950154
3938	1514037600	13690.0	13700.0	13700.0	13699.29	9.573846509999981	2017-12-23 15:00:00	13696.0372284	13671.058053	24.9791754468	36.2286291026	-11.2494536558	0.0923961885548		61.47735670226849
3939	1514037900	13699.99	13771.18	13700.0	13771.18	22.734574550000037	2017-12-23 15:05:00	13707.5976548	13678.4744935	29.1231613227	34.8075355466	-5.68437422394	0.494697751744		61.445749503783
3940	1514038200	13761.2	13800.0	13771.18	13798.99	11.054527569999982	2017-12-23 15:10:00	13721.6580156	13687.4015681	34.2564475637	34.69731795	-0.440870386376	0.922441702638		65.41897209389415
3941	1514038500	13798.66	13875.0	13798.99	13802.98	8.564715479999983	2017-12-23 15:15:00	13734.1690901	13695.9629334	38.2061567546	35.3990857109	2.80707104363	7.36711180967		73.35263322101723
3942	1514038800	13800.0	13877.0	13802.6	13877.0	9.801058489999988	2017-12-23 15:20:00	13756.1430763	13709.3730865	46.7699898044	37.6732665296	9.09672327475	2.24064590221		72.23731540666891
3943	1514039100	13870.47	13893.81	13876.99	13889.9	8.17874116999999	2017-12-23 15:25:00	13776.7210645	13722.7454504	53.9756141049	40.9337360447	13.0418780602	0.433689655748		72.23412776670912
3944	1514039400	13870.0	13980.55	13889.9	13940.04	9.46100203999998	2017-12-23 15:30:00	13801.8470546	13738.841343	63.0057116155	45.3481311589	17.6575804567	0.353913935948		77.61047751606337
3945	1514039700	13950.0	13980.55	13978.32	13969.99	9.13829483999998	2017-12-23 15:35:00	13827.7152001	13755.9634657	71.7517343191	50.6288517909	21.1228825282	0.196250107994		84.09749388496476
3946	1514040000	13950.44	13980.0	13969.91	13980.0	13.589511459999976	2017-12-23 15:40:00	13851.1436308	13772.5587646	78.5848662456	56.2200546818	22.3648115638	0.0587954335265		84.29491643337087
3947	1514040300	13980.0	13999.97	13980.0	13999.74	5.9547675299999865	2017-12-23 15:45:00	13874.0046107	13789.3870042	84.6176064587	61.8995650372	22.7180414215	0.0157940010693		85.0289540901353
3948	1514040600	13999.8	14199.99	13999.8	14199.98	15.402185229999981	2017-12-23 15:50:00	13924.1546706	13819.8013002	104.35337037	70.3903261037	33.963044266	0.494981175353		89.92799719069829
3949	1514040900	14198.99	14300.0	14198.99	14290.08	10.304803799999988	2017-12-23 15:55:00	13980.4508751	13854.6367595	125.814115652	81.4750840134	44.3390316386	0.305508166208		90.60225439697004
3950	1514041200	14299.0	14389.0	14299.99	14322.01	10.383192759999982	2017-12-23 16:00:00	14032.9984328	13889.2569995	143.741433287	93.9283538682	49.8130794191	0.1234588934		96.17927589041413
3951	1514041500	14322.0	14443.0	14322.02	14442.53	10.172115279999987	2017-12-23 16:05:00	14096.0032893	13930.2401847	165.76310456	108.295304006	57.4678005531	0.153668900282		100.0
3952	1514041800	14100.0	14465.33	14442.53	14224.17	13.23347181999998	2017-12-23 16:10:00	14115.7212448	13952.0127636	163.708481145	119.377939434	44.3305417112	-0.228602081783	Maximum	93.20618141674314
3953	1514042100	14100.0	14247.03	14205.53	14207.01	10.879194369999974	2017-12-23 16:15:00	14129.7656687	13970.9014478	158.864220851	127.275195718	31.5890251331	-0.287420728153		84.85786069731147
3954	1514042400	14206.97	14289.0	14207.01	14288.9	11.389713609999989	2017-12-23 16:20:00	14154.2478735	13994.4568961	159.790977362	133.778352046	26.0126253157	-0.176529658448		83.69246370964227
3955	1514042700	14150.0	14288.9	14288.9	14264.81	11.28004908999998	2017-12-23 16:25:00	14171.2574314	14014.483052	156.774379445	138.377557526	18.3968219191	-0.292773347716		75.90877250062078
3956	1514043000	14090.0	14264.69	14264.69	14136.29	10.42192080999998	2017-12-23 16:30:00	14165.8778266	14023.5057889	142.372037722	139.176453565	3.19558415661	-0.826296945708		68.7735733718855
3957	1514043300	14000.0	14136.08	14123.56	14055.99	13.390514299999982	2017-12-23 16:35:00	14148.9720071	14025.9120267	123.059980386	135.95315893	-12.8931785432	-5.03468596392		61.98491455726506
3958	1514043600	14053.65	14097.68	14055.99	14091.14	7.484621059999983	2017-12-23 16:40:00	14140.0747752	14030.7437284	109.3310468	130.628736504	-21.2976897037	-0.651857191952		63.27997982637355
3959	1514043900	13917.0	14091.14	14091.14	13999.81	7.4906283799999835	2017-12-23 16:45:00	14118.495579	14028.4523411	90.0432379011	122.511636783	-32.468398882	-0.524503330346		57.972187052096714
3960	1514044200	13750.0	14031.2	13999.9	13750.01	15.916738539999988	2017-12-23 16:50:00	14061.80549	14007.8269825	53.9785074203	108.805010911	-54.8265034903	-0.688611245953		52.6378397591501
3961	1514044500	13664.06	13975.67	13761.94	13859.09	20.80713538000003	2017-12-23 16:55:00	14030.6184915	13996.8094283	33.8090632268	93.8058213738	-59.996758147	-0.0943021044127		43.17537656665191
3962	1514044800	13694.99	13859.38	13859.38	13694.99	10.162282279999985	2017-12-23 17:00:00	13978.983339	13974.4524336	4.53090537462	75.950838174	-71.4199327993	-0.190396531498		35.96595775410506
3963	1514045100	13690.9	13836.99	13690.9	13787.79	11.583985549999989	2017-12-23 17:05:00	13949.5689791	13960.6255867	-11.0566075338	58.5493490324	-69.6059565662	0.0253987390082	Minimum	33.79803799013166
3964	1514045400	13655.09	13830.0	13787.79	13683.82	5.98710101999999	2017-12-23 17:10:00	13908.6845208	13940.1214691	-31.4369483306	40.5520895598	-71.9890378904	-0.0342367441201	Maximum	27.26604185069543
3965	1514045700	13683.7	13799.0	13683.7	13783.99	6.691606539999991	2017-12-23 17:15:00	13889.5007484	13928.5561751	-39.0554267516	24.6305862975	-63.6860130492	0.115337349749	Minimum	25.10834852824553
3966	1514046000	13750.0	13892.67	13783.99	13869.89	9.448380559999976	2017-12-23 17:20:00	13886.4837102	13924.2105325	-37.7268223607	12.1591045659	-49.8859269266	0.216689434019		29.927107788812066
3967	1514046300	13869.9	13937.0	13869.91	13899.98	9.057409649999988	2017-12-23 17:25:00	13888.5600624	13922.4156783	-33.8556158167	2.95616048937	-36.8117763061	0.262080939977		36.861012305765904
3968	1514046600	13786.82	13914.5	13914.5	13894.15	7.030607039999992	2017-12-23 17:30:00	13889.4200528	13920.3219243	-30.901871478	-3.81544590411	-27.0864255739	0.264191291702		30.035469021556167
3969	1514046900	13845.93	13936.99	13889.74	13845.94	4.939872379999988	2017-12-23 17:35:00	13882.7308139	13914.8121521	-32.0813382044	-9.46862436417	-22.6127138402	0.165164344829		35.76307773675215
3970	1514047200	13843.74	13924.98	13845.94	13913.89	8.817802299999975	2017-12-23 17:40:00	13887.5245349	13914.7438446	-27.2193097057	-13.0187614325	-14.2005482732	0.372010437424		40.96450149264021
3971	1514047500	13852.61	13926.2	13922.74	13879.34	5.303558999999994	2017-12-23 17:45:00	13886.2653757	13912.1213376	-25.8559619108	-15.5862015281	-10.2697603827	0.276805360953		41.498430776659816
3972	1514047800	13879.34	13926.1	13879.34	13926.1	6.360743729999988	2017-12-23 17:50:00	13892.3937794	13913.156794	-20.7630146424	-16.621564151	-4.14145049141	0.596733483832		37.79343052027563
3973	1514048100	13926.09	13995.0	13926.1	13994.92	8.035713429999989	2017-12-23 17:55:00	13908.1670441	13919.2133278	-11.0462837097	-15.5065080627	4.46022435305	2.07697154953		43.08210449912445
3974	1514048400	13990.0	13995.0	13994.92	13990.0	5.988750349999987	2017-12-23 18:00:00	13920.7567296	13924.456785	-3.70005538678	-13.1452175275	9.44516214077	1.11764283433		49.13861789612304
3975	1514048700	13877.56	13993.43	13975.17	13880.17	7.323982629999992	2017-12-23 18:05:00	13914.5126174	13921.1762824	-6.66366504391	-11.8489070308	5.1852419869	-0.451016095899	Maximum	53.16945142314494
3976	1514049000	13867.87	13978.0	13881.0	13978.0	4.3426757799999915	2017-12-23 18:10:00	13924.279907	13925.3854467	-1.10553967507	-9.70023355967	8.5946938846	0.657529948709	Minimum	66.74588153312104
3977	1514049300	13900.83	13980.0	13978.0	13910.22	4.875074449999991	2017-12-23 18:15:00	13922.1168444	13924.2620803	-2.14523587128	-8.18923402199	6.04399815071	-0.296775634843	Maximum	60.53877469425359
3978	1514049600	13800.0	13910.14	13910.14	13800.01	9.360153779999985	2017-12-23 18:20:00	13903.331176	13915.0582225	-11.7270464424	-8.89679650608	-2.83024993634	-1.46827445439		64.77939045967645
3979	1514049900	13800.0	13900.0	13800.01	13855.25	10.55504886999999	2017-12-23 18:25:00	13895.934072	13910.6279838	-14.6939117453	-10.0562195539	-4.63769219134	-0.638615774455		66.00992940895193
3980	1514050200	13833.3	13880.0	13855.25	13854.88	4.468625999999994	2017-12-23 18:30:00	13889.6180609	13906.4985035	-16.8804425467	-11.4210641525	-5.45937839421	-0.177175666035		67.3159738064924
3981	1514050500	13821.36	13854.05	13853.55	13833.21	4.850786029999994	2017-12-23 18:35:00	13880.9398977	13901.0697255	-20.1298277324	-13.1628168685	-6.96701086398	-0.276154602394		61.01973424301027
3982	1514050800	13740.0	13833.12	13821.54	13742.17	4.682778959999996	2017-12-23 18:40:00	13859.5906827	13889.2993754	-29.7086927329	-16.4719920413	-13.2367006915	-0.899911016355		63.81883889959865
3983	1514051100	13700.0	13742.17	13742.17	13717.99	6.43309322999999	2017-12-23 18:45:00	13837.8059623	13876.6097921	-38.8038297819	-20.9383595894	-17.8654701924	-0.349692087835		57.69926145190187
3984	1514051400	13718.39	13850.0	13720.0	13767.01	5.229077599999994	2017-12-23 18:50:00	13826.9142758	13868.4912889	-41.5770131703	-25.0660903056	-16.5109228647	0.0758192934831	Minimum	58.35665716048848
3985	1514051700	13723.38	13849.0	13767.01	13849.0	6.527902109999991	2017-12-23 18:55:00	13830.3120795	13867.0474898	-36.7354102619	-27.3999542969	-9.335455965	0.434589087387		66.68908414987
3986	1514052000	13848.98	13902.17	13849.0	13895.1	4.158407429999991	2017-12-23 19:00:00	13840.2794519	13869.1254535	-28.8460015984	-27.6891637572	-1.15683784124	0.876081270633		67.13389122368116
3987	1514052300	13895.1	13915.57	13895.1	13911.01	5.777138359999987	2017-12-23 19:05:00	13851.1610747	13872.2280125	-21.0669378126	-26.3647185683	5.2977807557	5.57953618634		66.29429497298077
3988	1514052600	13801.0	13911.01	13911.01	13851.71	6.461887739999992	2017-12-23 19:10:00	13851.2455247	13870.7081597	-19.4626349853	-24.9843018517	5.52166686636	0.0422603578709		58.52025136077876
3989	1514052900	13839.0	13851.71	13851.71	13839.04	4.468225839999994	2017-12-23 19:15:00	13849.3677517	13868.3623701	-18.9946184114	-23.7863651636	4.7917467522	-0.132191986918	Maximum	58.23531429389278
3990	1514053200	13835.0	13839.04	13839.04	13835.18	4.0946501399999935	2017-12-23 19:20:00	13847.1850207	13865.9044168	-18.7193960996	-22.7729713508	4.05357525125	-0.154050608081		51.3267524282929
3991	1514053500	13835.26	13876.59	13835.26	13869.97	4.762955619999987	2017-12-23 19:25:00	13850.6904021	13866.2055711	-15.5151689766	-21.321410876	5.80624189937	0.432375505446	Minimum	56.50009080008871
3992	1514053800	13800.0	13869.97	13869.97	13800.01	4.567469719999996	2017-12-23 19:30:00	13842.8934172	13861.3021954	-18.4087782794	-20.7388843566	2.33010607727	-0.598689459094	Maximum	56.594641286949575
3993	1514054100	13760.09	13800.01	13800.01	13790.43	4.851319699999993	2017-12-23 19:35:00	13834.8221222	13856.0524032	-21.2302809721	-20.8371636797	-0.39311729237	-1.16871218706		47.96451632095198
3994	1514054400	13780.8	13800.0	13790.42	13800.0	5.639915249999992	2017-12-23 19:40:00	13829.4648726	13851.9003733	-22.4355006776	-21.1568310793	-1.27866959826	-2.25264144588		43.77794021330587
3995	1514054700	13794.99	13800.0	13800.0	13795.0	2.3917923199999978	2017-12-23 19:45:00	13824.1625845	13847.6855308	-23.522946308	-21.630054125	-1.89289218297	-0.480360669829		50.84837705005341
3996	1514055000	13740.0	13795.0	13795.0	13747.51	10.16786413999999	2017-12-23 19:50:00	13812.3698792	13840.2651212	-27.8952419295	-22.8830916859	-5.01215024356	-1.64787941366		52.640821492250915
3997	1514055300	13733.02	13793.82	13747.51	13767.5	4.240664269999992	2017-12-23 19:55:00	13805.4668209	13834.8751122	-29.4082912976	-24.1881316083	-5.2201596893	-0.0415010396003		62.24627188538036
3998	1514055600	13700.0	13780.0	13767.49	13742.96	3.0072758299999958	2017-12-23 20:00:00	13795.8503869	13828.0665854	-32.2161984515	-25.7937449769	-6.42245347458	-0.230317434109		55.372683355644256
3999	1514055900	13702.84	13748.49	13742.84	13710.0	3.120188689999996	2017-12-23 20:05:00	13782.6426351	13819.3209124	-36.6782772934	-27.9706514402	-8.70762585322	-0.355809876659		49.77212181518861
4000	1514056200	13711.0	13730.0	13715.23	13711.05	4.092593349999997	2017-12-23 20:10:00	13771.6283835	13811.3008448	-39.6724612603	-30.3110134042	-9.36144785605	-0.0750861387308		42.65404513688016
4001	1514056500	13708.01	13711.05	13711.05	13710.0	5.889751719999998	2017-12-23 20:15:00	13762.1470937	13803.7970785	-41.6499847527	-32.5788076739	-9.07117707878	0.0310070388402	Minimum	36.54433161594841
4002	1514056800	13694.42	13710.01	13710.01	13694.43	3.6612440399999984	2017-12-23 20:20:00	13751.7290793	13795.6958134	-43.9667341014	-34.8563929594	-9.11034114201	-0.0043174180035	Maximum	36.52857890962735
4003	1514057100	13674.0	13694.43	13694.43	13674.5	2.8186894599999954	2017-12-23 20:25:00	13739.8476825	13786.7183458	-46.8706632595	-37.2592470194	-9.6114162401	-0.0550006953936		38.135759078899476
4004	1514057400	13431.0	13674.01	13674.0	13490.0	7.638810039999992	2017-12-23 20:30:00	13701.4095775	13764.739209	-63.3296315372	-42.473323923	-20.8563076142	-1.16995155481		39.155001082624146
4005	1514057700	13431.0	13514.0	13490.0	13469.0	5.40696739999999	2017-12-23 20:35:00	13665.6542579	13742.832601	-77.1783430762	-49.4143277536	-27.7640153225	-0.33120472886		30.99296905913444
4006	1514058000	13331.0	13470.0	13467.66	13363.06	6.079049199999992	2017-12-23 20:40:00	13619.1012951	13714.7012972	-95.6000020532	-58.6514626135	-36.9485394396	-0.330806765894		30.764413321281125
4007	1514058300	13355.0	13453.24	13362.96	13400.0	5.543781409999991	2017-12-23 20:45:00	13585.3934036	13691.39009	-105.996686413	-68.1205073735	-37.8761790399	-0.0251062589854		38.79724270945731
4008	1514058600	13400.0	13577.0	13400.0	13492.31	8.395429089999999	2017-12-23 20:50:00	13571.07288	13676.6434167	-105.570536708	-75.6105132404	-29.9600234677	0.209000901699	Minimum	39.27578915476536
